cct,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
32DPR2256C,72,65,60,60,48,43,41,43,49,47,46,53,50,42,39,35,34,41,47,45,38,47
32DPR1029A,71,63,54,53,48,47,48,46,42,45,43,41,43,50,49,38,43,45,49,44,40,44
32DPR1004S,55,49,56,63,59,62,61,61,59,50,51,41,36,35,41,39,37,40,44,39,35,36
32DPR0766R,66,66,57,59,51,51,47,44,41,43,46,43,38,47,50,42,42,47,37,41,47,44
32DPR0892O,40,38,41,45,43,47,50,50,58,73,67,60,99,48,43,52,41,30,30,29,29,38
32DPR1661D,58,69,46,54,52,43,41,44,42,48,49,51,51,51,48,43,41,41,39,44,48,51
32DPR0091X,27,27,30,27,31,28,33,31,35,43,46,47,70,61,72,65,55,64,71,70,61,60
32DPR1199V,70,69,62,59,55,55,50,50,50,47,49,38,58,43,41,40,42,42,36,33,40,35
32DPR0897J,62,59,48,52,46,43,36,43,50,47,45,48,46,40,39,40,44,53,53,56,55,59
32DPR0411R,46,70,67,60,51,52,53,51,45,55,49,50,51,49,50,44,38,38,33,34,37,45
32DPR0460Z,60,64,65,81,60,57,54,52,35,29,39,48,41,47,40,37,34,42,45,42,40,57
32DPR0973Z,74,58,55,48,49,54,54,58,59,60,55,58,54,47,39,35,29,23,40,40,39,42
32DPR0373E,67,64,51,50,47,44,47,42,41,43,40,42,41,50,57,55,49,50,50,46,49,47
32DPR1264E,84,79,70,71,58,57,59,53,50,47,30,32,23,44,48,54,53,40,37,31,32,25
32DPR0381N,48,42,39,45,46,36,34,37,41,40,51,49,37,62,65,64,66,67,58,58,47,45
32DPR1161I,79,75,69,66,56,48,54,47,49,38,41,50,41,49,44,41,42,41,34,38,42,37
32DPR1471M,69,70,60,61,57,56,56,42,42,44,39,40,38,47,56,45,44,48,47,45,45,41
32PPR0100T,106,90,91,89,74,68,66,60,57,42,38,39,30,40,41,34,33,23,23,20,14,14
32EPR0106H,64,51,57,58,36,37,46,44,36,43,43,50,37,51,52,64,55,58,62,52,49,50
32DPR0319K,72,66,57,54,50,49,55,55,38,55,45,45,52,44,45,40,35,36,45,46,56,59
32DPR1114Y,81,77,74,71,60,54,50,44,45,44,47,47,48,42,37,39,29,34,42,45,43,47
32DPR1287P,59,60,64,67,65,67,57,59,57,54,51,50,48,40,36,35,36,34,38,41,44,39
32DPR0015R,70,70,70,64,57,55,62,58,48,56,56,52,49,48,46,43,42,37,33,27,29,31
32DPR1331M,86,81,77,76,76,62,55,57,55,43,39,39,33,35,38,42,38,36,34,37,35,34
32DPR1193A,69,64,66,57,55,50,52,51,52,53,53,56,52,52,44,45,38,39,47,40,39,35
32DPR0149G,69,71,65,65,58,60,59,57,56,56,56,54,55,45,43,40,38,36,31,30,34,32
32DPR1152A,69,63,58,53,45,51,52,52,50,48,40,38,41,39,41,42,47,50,55,63,68,63
32DPR0172H,68,65,59,59,55,52,55,44,42,50,53,55,57,56,56,51,47,44,41,40,41,39
32DPR1002U,105,92,90,84,61,60,60,59,51,41,30,35,36,35,37,36,41,38,36,37,35,36
32DPR1434I,75,68,66,64,58,57,58,61,56,50,54,33,28,36,38,52,55,53,45,43,43,43
32DPR2186Y,67,65,63,56,57,54,57,57,61,84,64,67,84,51,67,39,37,19,18,19,23,30
32DPR0565U,65,49,44,48,41,47,43,43,44,51,55,59,57,67,57,61,60,59,59,53,44,41
32DPR0010W,39,38,44,43,43,44,43,43,44,44,48,52,65,65,67,71,68,63,65,59,55,49
32DPR0852N,76,70,73,81,74,62,59,55,53,54,57,45,41,35,37,36,36,34,38,44,43,50
32DPR0184M,54,52,51,48,48,42,48,49,49,43,51,48,48,40,47,54,53,62,68,71,68,61
32DPR1343R,70,78,82,78,65,70,69,51,44,46,47,36,27,43,40,38,40,45,44,42,50,51
32DPR0127V,67,66,64,72,72,65,61,69,60,53,53,49,36,40,45,38,34,39,44,44,43,44
32DPR0404H,57,53,52,47,45,40,43,43,41,53,60,52,61,59,62,60,57,59,57,55,55,47
32DPR0775Z,80,73,72,72,50,63,59,58,57,45,43,47,45,48,46,44,42,40,42,41,49,51
32DPR0525T,60,57,57,55,61,58,66,66,60,62,64,58,62,50,56,47,42,43,38,35,36,34
32DPR1520E,67,74,66,59,64,60,51,53,54,53,48,53,51,44,40,39,37,36,48,52,61,59
32DPR0214Q,45,53,52,56,56,57,60,51,51,56,56,52,54,54,51,44,46,65,57,57,48,49
32DPR0236B,116,107,95,77,71,58,58,52,58,44,36,38,43,31,31,40,39,38,34,34,39,32
32DPR1282U,85,82,61,57,50,41,48,46,48,53,49,49,51,51,56,54,57,57,60,50,39,35
32DPR0142N,68,68,66,61,57,58,59,49,47,54,52,49,50,39,43,43,49,59,56,60,50,48
32DPR0156Q,76,81,78,69,65,62,59,54,55,59,57,52,54,50,53,43,39,37,36,37,36,35
32DPR0318L,72,69,62,63,54,55,48,44,41,31,36,54,144,51,44,40,33,38,44,51,56,58
32DPR1656S,51,60,58,54,51,47,52,62,61,58,62,64,58,52,52,53,52,52,50,48,46,50
32DPR0259M,81,69,62,78,66,59,64,70,75,67,45,42,78,36,34,35,37,38,39,40,41,41
32DPR0546F,73,67,64,60,55,59,44,50,50,57,59,60,59,58,51,49,48,50,50,45,48,44
32DPR1419Q,80,75,68,73,55,60,48,53,50,43,42,51,39,63,63,57,54,51,44,43,50,40
32DPR0885E,65,58,56,56,55,54,52,50,41,46,47,55,47,66,65,59,52,56,62,53,56,52
32DPR0023Z,70,67,68,73,65,63,60,59,56,56,52,45,43,53,47,42,42,42,44,50,52,55
32DPR0568R,62,63,60,57,58,55,58,58,56,50,48,49,49,45,49,53,55,55,59,62,54,50
32DPR1415U,93,79,77,71,57,52,35,41,37,36,34,46,40,29,46,61,58,51,60,72,66,66
32DPR1099W,74,69,64,54,44,40,36,42,47,51,57,62,60,61,61,64,57,58,60,50,56,42
32DPR1604M,76,72,74,72,68,66,59,57,53,56,51,36,24,42,45,45,44,46,49,61,58,56
32DPR0360A,77,65,61,76,74,56,57,56,54,52,45,49,49,46,45,49,45,44,52,46,60,53
32DPR0770D,49,43,45,44,43,41,37,40,42,45,42,69,68,73,67,60,65,72,68,64,63,73
32DPR2075T,29,19,15,35,48,52,59,60,59,58,55,62,56,60,59,72,76,63,64,63,73,81
32DPR2395D,86,71,68,66,64,63,64,59,53,57,58,61,58,59,67,54,57,32,21,32,34,39
32DPR2445V,39,64,58,63,62,78,60,63,68,72,77,70,67,68,57,48,36,37,36,37,35,29
32DPR0843F,66,62,49,48,48,50,51,58,67,65,75,70,73,64,60,54,51,46,43,48,40,45
32DPR0738V,81,83,83,80,72,62,60,65,70,59,55,56,62,56,40,36,39,40,36,32,34,36
32DPR0443J,61,57,67,77,61,57,57,58,58,58,58,61,59,55,56,59,58,54,50,40,40,37
32DPR0827O,62,54,50,56,55,49,59,59,57,63,70,64,73,50,39,35,57,71,63,60,49,45
32DPR1432K,81,83,85,80,80,78,76,79,70,55,56,57,28,50,49,42,33,34,34,31,30,30
32DPR0234D,81,80,67,65,57,58,61,58,66,70,70,61,59,52,46,36,39,52,43,44,39,37
32DPR0416M,58,62,62,59,64,63,61,58,59,60,57,60,61,63,65,61,54,46,48,38,42,41
32DPR0626R,124,103,80,71,61,48,44,39,35,35,35,39,47,48,46,43,46,46,51,64,71,69
32DPR1214X,63,58,55,56,56,58,59,56,54,56,54,51,52,53,58,53,59,59,60,65,58,54
32DPR0945C,64,65,56,53,49,48,46,47,40,63,58,59,60,45,50,46,61,69,69,70,70,74
32DPR1132N,101,91,96,81,66,60,60,55,55,59,57,55,55,48,52,47,37,36,42,37,34,38
32DPR1309K,90,88,87,83,71,59,54,46,56,56,55,61,60,54,57,36,38,44,48,42,38,39
32DPR0240O,84,82,72,72,73,64,58,60,61,62,61,59,59,49,43,41,44,43,45,46,41,45
32DPR0437Z,91,78,65,74,71,75,67,62,63,37,57,57,53,58,43,43,43,36,46,43,35,67
32DPR0569Q,80,75,80,81,74,68,56,70,64,64,58,64,60,56,55,48,45,43,38,30,28,29
32DPR0424V,68,58,58,54,49,52,55,57,55,53,52,51,54,59,57,65,65,62,62,62,60,59
32DPR1038I,105,93,80,72,69,57,59,63,67,54,51,56,66,48,43,34,37,40,34,40,43,58
32DPR0228T,64,61,60,57,55,58,62,68,55,57,57,55,69,49,56,58,64,62,61,56,47,40
32DPR0017P,74,69,75,78,72,69,64,55,60,61,53,54,56,48,50,45,45,46,46,50,49,53
32DPR1439D,69,67,61,67,65,59,67,54,66,66,66,74,62,66,57,46,43,42,44,45,45,43
32DPR0890Q,55,56,53,53,53,62,62,54,53,56,57,68,58,66,67,56,51,49,52,62,66,68
32DPR0759H,54,48,48,64,71,64,60,66,66,64,59,61,65,59,56,59,52,47,46,53,54,61
32DPR0154S,73,77,75,73,79,71,67,55,53,51,48,55,59,60,53,55,54,45,46,46,43,42
32PPR0011Z,60,64,65,74,72,73,63,62,53,68,73,66,106,53,54,56,43,37,32,34,36,38
32DPR1496V,62,52,62,58,50,53,51,52,54,57,58,61,59,58,53,51,47,56,60,66,82,82
32DPR1303Q,82,66,51,43,40,38,33,33,33,51,49,57,29,69,72,72,67,75,80,79,80,91
32DPR0201M,109,99,96,83,72,60,66,52,53,54,50,56,50,49,30,33,42,44,47,53,49,44
32DPR1376I,102,96,95,90,93,79,68,69,65,58,58,48,43,39,39,38,35,38,38,37,32,33
32DPR0556M,70,70,70,75,72,70,65,71,68,63,58,58,53,60,53,46,43,36,37,48,51,58
32DPR1707I,73,70,68,69,73,74,82,75,69,62,61,58,70,55,47,45,37,38,46,46,38,39
32DPR0985D,62,56,55,60,61,58,52,56,51,57,58,55,54,61,67,60,61,63,56,61,63,70
32DPR0731B,60,67,62,48,43,44,43,46,47,61,61,68,64,68,71,59,69,61,62,69,64,68
32DPR1443Q,95,89,81,74,68,49,41,36,34,41,44,56,65,58,59,62,64,58,55,54,58,65
32DPR0092W,68,61,53,76,75,75,75,77,73,62,62,59,58,48,39,18,22,43,63,63,65,74
32DPR1063H,92,91,83,81,75,74,61,63,69,64,58,61,63,49,43,45,45,41,41,38,39,39
32DPR0304I,69,69,63,61,48,46,58,59,67,75,77,76,66,71,60,50,51,46,47,55,53,48
32DPR0931Z,67,58,61,69,59,49,55,60,52,45,48,53,47,59,57,55,62,72,78,75,72,62
32DPR2065M,55,58,70,70,71,72,62,67,65,65,65,63,66,62,59,62,55,56,50,39,44,40
32DPR0145K,85,82,86,83,77,72,71,71,66,61,63,63,59,52,50,39,36,41,40,37,40,42
32DPR0309D,97,75,73,75,74,69,61,58,55,47,52,60,64,66,62,59,49,48,46,44,43,43
32DPR0476A,73,70,76,75,72,65,61,58,53,59,54,49,47,48,58,57,49,53,66,64,61,55
32PPR0162F,102,105,97,84,79,54,38,27,23,35,44,52,68,66,67,61,54,52,52,50,56,57
32DPR0392T,104,87,73,67,63,59,56,56,49,50,47,52,45,47,51,53,54,53,59,64,66,69
32EPR0159M,49,50,43,57,44,54,48,59,59,61,63,67,69,67,71,78,74,75,60,63,63,57
32DPR1316U,102,92,77,67,73,73,73,66,61,64,65,63,60,67,63,61,38,36,38,34,35,28
32DPR0690S,89,81,78,77,73,73,71,72,63,56,51,52,51,62,57,48,57,51,50,42,43,39
32DPR2455B,0,27,34,33,37,42,58,47,59,73,64,84,88,89,74,70,80,69,72,84,81,71
32DPR0810O,100,87,72,72,65,63,55,52,45,47,43,43,38,64,63,61,61,63,60,62,62,59
32DPR1073O,90,78,84,73,67,67,55,55,56,55,56,52,53,46,54,59,50,47,57,60,64,59
32DPR1883N,39,27,32,47,46,65,62,67,71,80,92,93,102,86,84,70,72,59,39,36,34,36
32DPR0470G,85,81,85,74,68,64,58,60,64,52,62,58,55,51,55,55,49,47,51,54,57,59
32DPR0671D,114,97,69,62,58,56,57,56,62,60,59,54,56,47,44,42,58,58,57,60,59,63
32DPR0121A,61,61,56,43,46,43,39,40,42,51,65,67,73,67,73,70,63,68,82,84,75,80
32DPR1033N,105,99,90,78,68,61,57,54,57,56,51,52,54,52,45,45,51,54,53,54,58,59
32DPR0980I,87,98,80,102,90,88,81,79,68,55,58,46,36,38,37,34,34,42,48,49,52,56
32DPR1558R,91,81,71,81,70,66,67,65,74,73,74,75,71,62,59,45,42,46,39,41,30,36
32DPR0551R,68,66,70,73,64,61,56,55,53,60,57,56,55,62,67,67,67,54,60,63,62,65
32DPR0780K,71,73,61,60,60,58,56,56,74,73,69,72,62,64,61,57,54,57,60,60,55,50
32DPR0249F,79,73,66,69,65,60,60,64,72,65,69,68,64,60,56,51,58,51,54,55,54,54
32DPR2027J,61,67,64,65,68,60,61,58,51,57,59,61,74,65,69,58,56,60,62,65,63,64
32DPR0231G,43,44,51,57,51,60,59,61,59,55,58,59,57,77,76,72,68,58,70,80,77,76
32DPR0726Q,60,54,68,67,62,63,73,69,64,53,56,67,74,56,60,52,50,59,63,65,63,73
32DPR1237H,109,99,90,90,82,77,66,53,54,52,55,52,50,46,44,46,47,52,45,48,61,54
32DPR1568Y,69,66,66,75,77,74,61,60,61,57,59,57,56,65,62,59,60,65,68,66,47,42
32DPR1706J,78,84,77,76,70,59,61,52,48,51,56,59,65,65,69,63,60,60,59,63,53,49
32DPR1313X,99,83,80,73,71,68,69,56,44,46,42,47,39,55,57,60,61,64,62,72,68,64
32DPR0109F,69,65,69,70,65,59,51,55,54,53,64,64,64,70,71,69,62,65,61,60,62,62
32DPR0580M,68,68,65,53,51,56,54,61,66,64,68,72,66,63,67,65,66,60,63,66,61,64
32DPR0935W,61,60,67,75,68,74,74,67,67,64,60,59,56,64,59,58,60,61,60,57,61,59
32DPR2416Z,67,83,75,68,57,57,56,52,46,48,48,57,52,59,58,54,49,69,78,84,86,100
32DPR0159N,63,71,73,73,81,77,82,77,77,74,74,64,67,58,58,59,59,51,45,45,42,39
32DPR0831A,121,101,83,91,75,58,48,54,50,46,47,54,51,58,56,53,50,59,61,65,62,68
32DPR1084U,70,64,62,63,64,62,61,59,68,69,60,58,63,56,54,62,67,69,73,65,72,70
32DPR0488F,62,71,80,95,87,91,89,73,78,66,65,69,61,57,47,47,43,42,51,47,48,43
32DPR0493R,54,58,55,53,54,55,56,53,58,58,65,64,80,80,73,70,72,74,71,75,71,65
32DPR0434B,108,92,82,88,85,78,94,91,84,81,49,58,90,36,32,23,23,43,42,45,47,48
32DPR1523B,70,69,68,71,70,67,66,71,62,69,63,66,59,59,56,60,64,64,60,66,69,53
32DPR1112Z,64,62,60,55,56,53,53,53,53,54,52,47,47,53,60,63,70,77,88,104,100,100
32DPR0553P,98,89,84,86,73,65,73,63,52,64,61,68,105,61,59,52,46,42,40,48,50,49
32DPR0385J,64,64,60,67,68,67,69,68,72,72,68,71,71,64,63,59,59,62,59,60,63,59
32PPR0123D,67,53,44,44,47,43,51,42,47,62,62,67,82,66,95,74,57,76,86,82,94,89
32DPR0695N,79,72,78,72,70,62,57,57,60,48,49,61,53,63,65,68,61,72,73,71,71,71
32DPR0969M,90,88,88,86,85,70,83,61,54,62,61,56,55,59,55,55,38,58,64,62,52,53
32DPR1364D,87,85,86,79,75,75,75,69,70,56,57,53,50,63,63,55,53,60,65,60,55,50
32DPR0114R,98,89,72,65,64,54,56,54,43,45,47,68,37,60,66,53,65,71,75,86,92,84
32DPR0853M,60,59,60,61,69,63,68,69,70,64,65,66,68,72,68,71,73,71,63,65,58,62
32DPR0679W,91,91,88,76,73,75,70,59,56,56,56,61,66,63,60,56,53,65,52,63,62,55
32DPR1130P,66,63,52,61,61,57,68,72,79,74,74,80,76,77,66,66,66,67,60,55,60,52
32DPR0453Q,84,74,66,71,74,75,72,78,73,82,82,66,87,61,58,48,51,48,48,53,50,51
32DPR0797K,63,58,56,54,44,55,34,30,59,62,64,64,42,80,76,92,93,88,83,86,88,83
32DPR1151B,85,80,78,76,68,65,74,77,76,82,92,73,55,69,76,69,58,45,46,41,37,32
32DPR1201T,118,116,109,92,80,74,64,57,53,52,46,50,45,42,39,55,58,62,65,64,60,56
32DPR0343K,80,81,72,73,69,64,75,69,74,76,78,76,74,68,61,53,47,46,55,62,52,52
32DPR0651Q,97,88,81,79,78,76,75,80,75,76,71,69,67,55,56,55,47,54,46,48,48,39
32DPR1183U,92,84,69,70,64,60,57,60,55,63,63,70,72,65,64,65,62,59,60,74,73,65
32DPR1071Q,58,73,71,64,76,64,63,35,58,60,59,58,58,65,69,61,64,68,75,86,87,95
32DPR1206O,97,93,83,85,81,72,71,62,56,55,54,59,71,59,55,54,62,63,54,65,67,54
32DPR1412X,85,91,81,75,72,79,77,72,69,61,65,56,56,52,44,48,50,57,69,73,75,67
32DPR0012U,67,71,79,81,81,82,81,78,78,80,74,75,80,64,58,45,47,45,45,50,56,60
32DPR0335B,91,93,86,85,79,78,73,68,75,78,73,63,65,68,65,58,54,47,44,42,44,51
32DPR1311Z,72,66,59,67,65,69,73,72,71,70,62,62,62,58,55,51,62,63,77,75,89,86
32DPR0133F,75,63,68,71,67,67,71,72,73,72,72,72,71,72,66,62,64,65,62,59,60,65
32DPR0029U,72,64,59,52,35,55,43,45,42,47,48,69,37,87,99,99,114,95,86,81,83,78
32DPR0776Y,101,102,98,80,66,66,64,59,55,55,63,64,58,66,64,70,61,65,59,63,55,60
32DPR2332S,43,60,52,64,76,77,75,75,74,60,50,64,73,66,64,63,62,66,80,81,91,81
32DPR0211T,87,86,79,84,75,63,72,69,63,59,56,56,53,58,55,58,60,63,65,80,82,76
32DPR1374K,103,101,80,75,63,65,63,61,60,57,65,66,59,69,74,63,62,66,71,66,58,57
32DPR1603N,97,87,76,77,79,77,77,77,78,75,65,59,57,61,56,52,58,54,61,62,61,58
32DPR1248N,87,92,94,94,77,81,77,75,70,79,74,76,73,64,62,55,56,46,49,42,44,43
32DPR1947H,80,75,56,55,60,73,62,63,60,73,74,78,75,80,89,82,68,60,71,63,56,59
32DPR0402J,78,74,75,70,68,66,74,85,81,80,67,69,65,69,57,60,62,61,66,63,70,67
32DPR0152U,83,84,86,83,82,75,64,66,72,71,76,74,73,74,66,61,59,60,59,60,46,53
32DPR1236I,74,70,69,60,60,61,69,72,73,81,81,78,76,76,74,60,59,65,74,66,62,74
32DPR0182O,86,79,87,80,73,75,77,80,73,67,63,66,66,57,53,57,59,60,65,71,69,72
32DPR0371G,88,85,86,75,72,73,72,71,68,62,66,70,66,66,69,69,71,61,63,66,58,59
32DPR0399M,80,82,83,87,79,80,77,65,69,60,63,65,62,68,67,68,71,68,61,65,59,61
32DPR1689J,81,74,68,62,60,55,51,43,46,54,59,66,68,81,73,70,75,86,88,88,98,99
32DPR0670E,102,98,87,83,84,77,74,75,57,57,58,65,47,64,62,65,53,68,72,70,69,59
32DPR0545G,80,76,63,72,64,64,64,64,67,66,64,72,65,73,71,74,77,72,78,74,80,75
32DPR2054G,74,64,58,62,53,77,48,48,74,75,68,66,47,79,84,91,71,87,84,75,87,84
32DPR0819F,90,84,88,81,78,68,68,65,62,67,60,59,58,64,65,65,69,74,73,76,79,72
32DPR1486O,123,107,95,95,86,75,73,70,70,72,58,52,61,34,51,53,50,63,72,68,75,69
32DPR0505F,88,84,70,71,72,82,73,78,72,72,71,75,75,67,71,64,60,59,66,73,67,64
32DPR0902E,104,95,98,91,85,86,84,82,75,67,68,61,51,61,63,56,55,55,55,59,62,63
32DPR1225C,99,88,81,77,77,73,67,69,70,63,60,65,63,65,67,65,67,69,70,73,77,72
32DPR1307M,98,82,74,65,53,60,62,61,61,62,68,86,92,87,81,85,82,80,70,70,53,45
32DPR1675G,68,68,71,66,62,68,62,56,57,52,77,70,74,62,63,67,74,87,100,97,88,92
32DPR2053H,82,82,81,79,80,77,75,72,63,66,71,69,83,68,68,69,70,70,63,62,65,66
32DPR0111U,31,25,26,23,45,44,86,94,87,80,77,87,86,85,80,82,79,87,84,93,100,104
32DPR0330G,100,82,79,76,78,83,80,78,82,81,75,67,68,62,62,65,57,64,59,65,59,65
32DPR0419J,68,70,66,63,66,70,73,64,76,84,80,80,97,77,80,68,67,73,71,70,65,68
32DPR1463D,130,119,108,93,95,79,75,77,70,62,50,64,53,67,68,56,55,57,54,49,54,65
32DPR1221G,98,89,83,81,82,84,74,73,75,70,63,57,53,62,62,70,70,65,63,71,77,79
32DPR0390V,111,114,110,111,84,75,73,59,67,64,64,65,64,63,57,39,65,67,67,61,60,64
32DPR1504N,88,79,64,66,64,65,63,65,60,72,71,78,77,77,76,65,75,78,82,87,81,73
32DPR1444P,106,104,97,93,82,80,68,63,63,64,61,61,59,80,73,65,58,67,66,69,60,68
