cct,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
32DPR0513O,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1409J,5,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,1,1,1,2,2
32DPR1711V,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0106H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0514N,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,3,4,4
32DPR0429Q,12,12,12,12,12,12,14,17,19,20,18,19,19,20,19,19,19,19,19,19,18,18
32DPR0998H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0647D,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0732A,8,7,7,8,9,9,10,11,12,12,14,14,14,15,15,15,14,14,14,13,14,14
32DPR1408K,14,13,13,13,12,12,12,12,12,10,10,11,11,9,8,7,7,8,8,8,8,8
32DPR1095Z,15,15,15,15,14,14,13,14,13,13,14,14,14,13,13,12,12,12,12,11,10,9
32DPR1180X,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR2252G,8,8,8,8,8,8,8,8,7,7,8,8,8,9,10,10,11,11,12,12,12,12
32DPR0863T,12,11,10,10,8,7,8,9,10,10,11,12,12,13,12,12,10,10,9,9,9,9
32DPR1844L,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,15,16,16,16,17,17,17
32DPR0778W,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0427S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR0512P,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR1710W,6,6,6,7,8,9,12,12,12,13,13,13,13,13,14,14,13,13,13,13,13,13
32DPR2385X,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1
32DPR0997I,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5
32DPR0646E,6,6,5,6,6,5,4,4,5,5,6,6,6,5,5,5,5,5,1,1,1,1
32DPR0731B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32EPR0107G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1803L,9,8,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8
32DPR1718O,7,7,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0822T,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,1
32DPR0074G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1054Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1187Q,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR2075T,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0292U,10,11,11,11,11,10,9,9,8,8,9,8,8,8,8,7,8,7,7,7,7,7
32DPR1490A,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,5,5,5,1,1,1,1
32PPR0090C,11,11,12,12,12,10,9,6,6,7,7,8,8,10,12,11,11,10,9,10,9,10
32DPR1717P,10,10,9,9,9,10,10,9,9,9,8,8,8,9,9,8,8,8,7,7,7,7
32DPR0736X,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,1,2,2
32DPR0821U,11,12,12,14,15,14,14,15,14,14,15,16,16,16,17,16,16,16,17,17,17,18
32DPR1271O,6,6,6,5,5,6,5,5,6,6,6,6,6,5,6,6,6,6,6,1,1,1
32DPR0955J,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,1,1,1,1
32DPR1186R,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0735Y,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,6,1,1,1,1
32DPR1053A,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0072I,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1270P,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1185S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
32DPR1715R,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,3,3,3,3
32DPR0518J,7,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4
32DPR0290W,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0734Z,10,10,11,12,11,11,11,11,11,11,11,11,11,12,12,11,11,9,8,8,8,8
32DPR2381A,6,6,6,6,6,6,6,6,7,7,9,9,9,9,7,7,7,6,6,6,6,6
32DPR1052B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1099W,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,2,2
32DPR1184T,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,5,5
32DPR2078Q,1,1,1,1,1,1,1,1,1,1,6,3,3,2,3,3,3,3,3,3,3,3
32DPR1848H,6,6,6,6,6,6,6,6,6,6,7,8,8,10,10,7,6,6,6,4,3,3
32DPR0868O,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12
32DPR0602H,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0517K,6,6,6,6,6,5,6,6,5,4,5,5,5,5,6,6,6,6,6,6,6,6
32DPR1714S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,1,1,1,1
32DPR1051C,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,5,5,5,5,5
32DPR0381N,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0296Q,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0609A,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,5,1,1,1,1
32DPR1494X,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6
32DPR0030J,6,6,6,6,6,6,6,6,6,5,6,5,5,5,5,5,6,5,1,1,1,1
32DPR0912L,10,10,7,8,7,7,7,7,8,7,8,8,8,9,8,8,7,8,8,8,8,7
32DPR0827O,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,2
32DPR1143T,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5
32DPR1939Z,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
32DPR1276J,3,3,4,2,3,3,3,3,3,3,2,3,3,6,6,6,6,6,2,2,2,2
32DPR1361G,6,7,7,7,8,8,8,8,10,10,11,11,11,10,10,10,10,10,10,11,10,9
32DPR0163Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0380O,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3
32DPR0295R,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1057X,7,7,8,8,8,8,8,8,9,9,8,8,8,9,9,6,6,6,6,6,8,8
32DPR1142U,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR1493Y,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,7,6,6,6,6,6,6
32DPR0078C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,7,6,6
32DPR0911M,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1275K,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0959F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0294S,6,6,6,6,6,6,6,5,5,5,6,6,6,6,5,6,6,6,1,1,1,1
32DPR2211G,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1
32DPR1056Y,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1141V,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0824R,6,6,6,6,6,6,5,5,5,5,6,6,6,6,5,5,5,6,1,1,1,1
32DPR1492Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0910N,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32PPR0052Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0077D,11,11,12,12,13,13,13,14,15,16,17,18,18,19,19,19,19,19,19,19,19,19
32DPR0162A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6
32DPR0958G,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,3,3,3,3
32DPR1274L,11,10,10,9,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1189O,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1719N,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,6,6,1,1,1,1
32DPR1491Z,18,18,18,18,18,19,19,19,20,21,21,21,21,21,21,19,19,19,19,19,19,19
32DPR2430T,7,8,8,8,8,9,9,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6
32DPR0075F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0160C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR1055Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0823S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0738V,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1273M,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,3,6,6,2,2,2,2
32DPR1188P,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
32DPR1937A,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,3,2,1,2,2,2
32DPR0161B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0957H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32PPR0099U,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0606D,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,2,2,2,3
32DPR1366B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0167W,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0385J,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0470G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1014Z,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12
32DPR1583Q,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR1498T,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,4,4
32DPR0120B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR2254E,8,9,8,8,8,7,6,6,6,6,8,8,8,9,9,11,11,12,12,12,12,12
32DPR2169H,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
32DPR0916H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1147P,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1232M,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5
32DPR1365C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR0033G,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,5,6,1,1,1,1
32DPR1013Z,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,5,5,4,1,1,1,1
32PPR0050B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0384K,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1146Q,6,6,6,6,6,5,5,5,5,6,5,6,6,6,5,5,6,5,2,2,2,2
32DPR1231N,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,3,3
32DPR0034F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,1,1,1,1
32DPR1497U,14,13,13,13,13,13,14,14,14,15,15,15,15,14,15,14,15,16,17,17,17,17
32DPR0251U,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,1,1,1
32DPR0166X,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR0915I,6,6,6,6,6,6,6,6,7,8,8,8,8,6,6,6,6,6,6,6,6,6
32PPR0097W,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1364D,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0032H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0060C,12,12,12,12,12,12,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14
32DPR2388U,6,6,6,6,6,6,6,6,5,5,4,5,5,6,6,6,6,6,1,1,1,1
32DPR0298O,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0383L,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3
32DPR1145R,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR1230O,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0061B,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14
32DPR1809F,10,10,9,8,7,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1496V,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3,3,3
32DPR0250V,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2
32DPR0165Y,12,12,12,12,12,12,11,11,12,11,11,10,10,10,11,11,11,12,12,13,13,13
32DPR0829M,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR2256C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1012A,6,6,6,6,6,5,5,6,6,6,5,5,5,5,5,5,5,6,1,1,1,1
32DPR0382M,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR1363E,6,6,6,6,6,7,7,7,7,6,8,8,8,8,8,8,8,8,9,9,9,9
32DPR1495W,8,7,7,7,7,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,7
32DPR1580T,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,1,1,1
32DPR0828N,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,12,12,12
32DPR1144S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2
32DPR1059V,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0913K,6,6,6,6,6,5,4,4,5,5,6,5,5,6,6,5,5,5,5,5,5,5
32DPR1362F,7,7,7,7,7,7,8,8,8,8,9,9,9,10,9,9,9,8,8,8,9,9
32DPR0164Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4
32DPR1225C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3
32DPR0026X,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0111U,2,2,2,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,4
32EPR0054S,14,14,14,15,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,17,23,24
32DPR1661D,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0244K,8,9,10,9,9,10,10,10,10,10,10,9,9,8,8,7,7,7,7,7,7,8
32DPR0159N,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0680L,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,6,6,6,1,1,1,1
32DPR1357U,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
32PPR0039F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR2424I,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0462Y,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR2339L,2,2,3,6,6,6,6,6,6,6,5,5,5,6,5,6,6,5,1,1,1,1
32DPR1006Q,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32EPR0055R,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12
32DPR1139G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1224D,6,6,6,6,6,6,5,5,4,6,6,5,5,6,6,6,6,1,1,1,1,1
32DPR0594P,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR0110V,8,9,9,10,10,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12
32DPR1575H,6,6,6,6,6,6,6,6,5,5,5,6,6,6,5,5,6,6,6,1,1,1
32DPR0158O,4,4,6,5,5,5,5,5,4,4,4,3,3,3,3,3,6,6,6,6,6,6
32DPR0243L,6,6,5,4,4,4,4,4,4,4,5,5,5,6,6,6,7,6,6,6,6,6
32DPR1441S,6,6,6,6,6,6,6,6,6,4,4,5,5,5,5,6,6,6,1,1,1,1
32DPR1356V,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,1,1,1,1
32PPR0038G,6,6,7,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32PPR0123D,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0377A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,4,4
32DPR0461Z,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,6,6,6,7,8,8,8
32DPR0906A,6,5,5,6,4,6,5,6,6,6,6,6,6,5,6,5,5,6,1,1,1,1
32DPR1223E,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0157P,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5
32DPR0242M,6,6,5,6,4,4,4,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1
32DPR1004S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0376B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5
32DPR2426G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1573J,6,6,6,6,6,6,6,6,5,6,5,5,5,6,6,6,6,6,1,1,1,1
32DPR1488M,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32PPR0169Z,5,6,6,7,8,10,12,13,13,15,15,15,15,17,18,18,18,17,18,10,10,19
32DPR0024Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,1,1,2,2
32DPR0460Z,4,4,4,5,4,4,4,4,2,2,3,4,4,4,4,4,4,4,2,2,2,3
32DPR0156Q,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32EPR0053T,9,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12
32DPR1137I,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1222F,9,9,10,9,9,9,9,9,9,8,8,7,7,7,9,9,11,12,12,13,14,14
32PPR0121F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0375C,8,8,9,9,8,7,6,6,6,6,7,7,7,8,8,8,7,7,8,8,9,9
32DPR2427F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1269Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1136J,7,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,6
32DPR0023Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1221G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3
32PPR0168Z,7,8,7,6,6,6,6,7,7,7,8,9,9,9,9,9,8,8,8,9,9,9
32DPR0466U,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0010V,18,18,18,19,19,19,19,19,20,19,19,19,19,19,18,17,16,16,16,16,16,15
32DPR0551R,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3,3,3
32PPR0120G,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0200N,15,15,15,15,15,15,15,15,15,15,15,16,16,15,15,14,14,14,14,15,14,14
32DPR0115Q,6,6,6,5,5,5,5,6,5,5,5,6,6,6,6,6,7,7,8,9,10,10
32EPR0058O,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13
32DPR2249T,10,10,10,12,12,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13
32DPR0770D,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,3,3,3,3
32DPR0249F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0334C,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6
32DPR1313X,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR1228Z,12,11,10,10,10,9,8,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7
32DPR1531K,6,6,6,6,6,5,5,5,6,5,5,6,6,5,5,5,5,1,1,1,1,1
32DPR1446N,6,9,8,8,7,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1882O,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,7,7,8,7,7,6
32DPR0550S,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0011U,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
32DPR0465V,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0059N,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
32DPR1664A,10,10,10,10,10,10,11,11,11,9,9,9,9,9,9,9,8,8,8,8,8,8
32DPR0683I,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,1,1,1,1
32DPR0114R,5,5,5,5,5,5,5,5,4,4,4,6,6,6,6,6,6,6,3,3,4,4
32DPR0029U,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4
32DPR2420M,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0333D,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR0684H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1445O,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
32DPR1530L,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32EPR0056Q,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
32DPR0028V,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0113S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5
32DPR1009N,6,6,5,5,4,4,5,6,5,6,6,6,6,5,6,6,5,5,1,1,1,1
32DPR1311Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,4
32DPR2203Y,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR2421L,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32DPR1227A,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,1,1,1,1,1
32DPR0909Y,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR1795T,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1
32DPR0247H,8,8,8,7,6,7,8,9,9,9,9,9,9,10,10,9,8,7,8,8,7,7
32PPR0166B,5,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,6,6
32DPR0332E,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
32DPR1359S,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2
32DPR1444P,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR0112T,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
32DPR0378Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2
32DPR0681K,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,13
32DPR2119Z,6,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
32DPR2422K,7,10,10,10,11,12,12,12,12,12,12,12,12,13,13,13,13,15,16,18,18,18
32DPR0330G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3
32DPR1310Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1
32EPR0057P,15,15,15,15,14,14,15,15,15,15,15,15,15,16,16,16,16,17,17,17,17,17
32DPR1226B,8,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,6,6,6,6,7,7
32DPR1358T,15,15,15,15,15,14,15,15,15,13,13,13,13,13,14,14,14,14,14,15,15,15
